categoryName,trending_date,country,view_count
People & Blogs,2021-03-13 00:00:00+00:00,South Korea,16601642
People & Blogs,2021-03-13 00:00:00+00:00,United Kingdom,27517542
People & Blogs,2021-03-13 00:00:00+00:00,United States,21970419
Pets & Animals,2020-08-12 00:00:00+00:00,Canada,183945
Pets & Animals,2020-08-12 00:00:00+00:00,France,36555
Pets & Animals,2020-08-12 00:00:00+00:00,Japan,667128
Pets & Animals,2020-08-12 00:00:00+00:00,Russia,576859
Pets & Animals,2020-08-12 00:00:00+00:00,South Korea,2517327
Pets & Animals,2020-08-12 00:00:00+00:00,United States,263450
Pets & Animals,2020-08-13 00:00:00+00:00,Canada,191066
Pets & Animals,2020-08-13 00:00:00+00:00,France,91280
Pets & Animals,2020-08-13 00:00:00+00:00,Japan,176467
Pets & Animals,2020-08-13 00:00:00+00:00,Russia,684058
Pets & Animals,2020-08-13 00:00:00+00:00,South Korea,2103133
Pets & Animals,2020-08-13 00:00:00+00:00,United States,280138
Pets & Animals,2020-08-14 00:00:00+00:00,France,279118
Pets & Animals,2020-08-14 00:00:00+00:00,Japan,190053
Pets & Animals,2020-08-14 00:00:00+00:00,Russia,62310
Pets & Animals,2020-08-14 00:00:00+00:00,South Korea,442157
Pets & Animals,2020-08-14 00:00:00+00:00,United States,291192
Pets & Animals,2020-08-15 00:00:00+00:00,Canada,505104
Pets & Animals,2020-08-15 00:00:00+00:00,France,68409
Pets & Animals,2020-08-15 00:00:00+00:00,Japan,200495
Pets & Animals,2020-08-15 00:00:00+00:00,South Korea,730515
Pets & Animals,2020-08-15 00:00:00+00:00,United Kingdom,505104
Pets & Animals,2020-08-15 00:00:00+00:00,United States,804066
Pets & Animals,2020-08-16 00:00:00+00:00,Canada,1197198
Pets & Animals,2020-08-16 00:00:00+00:00,France,377149
Pets & Animals,2020-08-16 00:00:00+00:00,South Korea,974987
Pets & Animals,2020-08-16 00:00:00+00:00,United Kingdom,1197198
Pets & Animals,2020-08-16 00:00:00+00:00,United States,1197198
Pets & Animals,2020-08-17 00:00:00+00:00,Canada,1807877
Pets & Animals,2020-08-17 00:00:00+00:00,France,466885
Pets & Animals,2020-08-17 00:00:00+00:00,Japan,509918
Pets & Animals,2020-08-17 00:00:00+00:00,Russia,62550
Pets & Animals,2020-08-17 00:00:00+00:00,South Korea,1504934
Pets & Animals,2020-08-17 00:00:00+00:00,United Kingdom,1807412
Pets & Animals,2020-08-17 00:00:00+00:00,United States,1807412
Pets & Animals,2020-08-18 00:00:00+00:00,Canada,2307612
Pets & Animals,2020-08-18 00:00:00+00:00,France,504455
Pets & Animals,2020-08-18 00:00:00+00:00,Japan,761625
Pets & Animals,2020-08-18 00:00:00+00:00,Russia,87415
Pets & Animals,2020-08-18 00:00:00+00:00,South Korea,1966025
Pets & Animals,2020-08-18 00:00:00+00:00,United Kingdom,2307612
Pets & Animals,2020-08-18 00:00:00+00:00,United States,2307612
Pets & Animals,2020-08-19 00:00:00+00:00,Canada,2670346
Pets & Animals,2020-08-19 00:00:00+00:00,France,333263
Pets & Animals,2020-08-19 00:00:00+00:00,Japan,1272411
Pets & Animals,2020-08-19 00:00:00+00:00,Russia,271420
Pets & Animals,2020-08-19 00:00:00+00:00,South Korea,2191826
Pets & Animals,2020-08-19 00:00:00+00:00,United Kingdom,1412615
Pets & Animals,2020-08-19 00:00:00+00:00,United States,2669401
Pets & Animals,2020-08-20 00:00:00+00:00,Canada,3136795
Pets & Animals,2020-08-20 00:00:00+00:00,France,356428
Pets & Animals,2020-08-20 00:00:00+00:00,Japan,1549979
Pets & Animals,2020-08-20 00:00:00+00:00,Russia,713059
Pets & Animals,2020-08-20 00:00:00+00:00,South Korea,1677480
Pets & Animals,2020-08-20 00:00:00+00:00,United Kingdom,461468
Pets & Animals,2020-08-20 00:00:00+00:00,United States,2981195
Pets & Animals,2020-08-21 00:00:00+00:00,Canada,2086281
Pets & Animals,2020-08-21 00:00:00+00:00,France,458533
Pets & Animals,2020-08-21 00:00:00+00:00,Japan,1697639
Pets & Animals,2020-08-21 00:00:00+00:00,Mexico,464751
Pets & Animals,2020-08-21 00:00:00+00:00,Russia,758169
Pets & Animals,2020-08-21 00:00:00+00:00,South Korea,1849924
Pets & Animals,2020-08-21 00:00:00+00:00,United Kingdom,492514
Pets & Animals,2020-08-21 00:00:00+00:00,United States,3224944
Pets & Animals,2020-08-22 00:00:00+00:00,Canada,764653
Pets & Animals,2020-08-22 00:00:00+00:00,France,647507
Pets & Animals,2020-08-22 00:00:00+00:00,Japan,1613294
Pets & Animals,2020-08-22 00:00:00+00:00,Russia,491453
Pets & Animals,2020-08-22 00:00:00+00:00,South Korea,2128512
Pets & Animals,2020-08-22 00:00:00+00:00,United States,2016506
Pets & Animals,2020-08-23 00:00:00+00:00,Canada,789735
Pets & Animals,2020-08-23 00:00:00+00:00,France,298872
Pets & Animals,2020-08-23 00:00:00+00:00,Japan,1550634
Pets & Animals,2020-08-23 00:00:00+00:00,Mexico,614858
Pets & Animals,2020-08-23 00:00:00+00:00,South Korea,3444592
Pets & Animals,2020-08-23 00:00:00+00:00,United States,517625
Pets & Animals,2020-08-24 00:00:00+00:00,Canada,286111
Pets & Animals,2020-08-24 00:00:00+00:00,France,486105
Pets & Animals,2020-08-24 00:00:00+00:00,Japan,1147451
Pets & Animals,2020-08-24 00:00:00+00:00,Mexico,634587
Pets & Animals,2020-08-24 00:00:00+00:00,South Korea,5004808
Pets & Animals,2020-08-25 00:00:00+00:00,France,510315
Pets & Animals,2020-08-25 00:00:00+00:00,Japan,675668
Pets & Animals,2020-08-25 00:00:00+00:00,Mexico,647135
Pets & Animals,2020-08-25 00:00:00+00:00,South Korea,4929959
Pets & Animals,2020-08-25 00:00:00+00:00,United Kingdom,160191
Pets & Animals,2020-08-26 00:00:00+00:00,France,218841
Pets & Animals,2020-08-26 00:00:00+00:00,Japan,622113
Pets & Animals,2020-08-26 00:00:00+00:00,South Korea,5607248
Pets & Animals,2020-08-26 00:00:00+00:00,United Kingdom,209412
Pets & Animals,2020-08-27 00:00:00+00:00,Canada,383249
Pets & Animals,2020-08-27 00:00:00+00:00,Japan,710384
Pets & Animals,2020-08-27 00:00:00+00:00,Russia,468556
Pets & Animals,2020-08-27 00:00:00+00:00,South Korea,5941314
Pets & Animals,2020-08-27 00:00:00+00:00,United Kingdom,690325
Pets & Animals,2020-08-27 00:00:00+00:00,United States,383249
Pets & Animals,2020-08-28 00:00:00+00:00,Canada,503367
Pets & Animals,2020-08-28 00:00:00+00:00,Germany,140505
Pets & Animals,2020-08-28 00:00:00+00:00,Japan,763968
Pets & Animals,2020-08-28 00:00:00+00:00,Russia,851377
Pets & Animals,2020-08-28 00:00:00+00:00,South Korea,4428724
Pets & Animals,2020-08-28 00:00:00+00:00,United Kingdom,913579
Pets & Animals,2020-08-28 00:00:00+00:00,United States,503125
Pets & Animals,2020-08-29 00:00:00+00:00,Canada,572073
Pets & Animals,2020-08-29 00:00:00+00:00,Germany,191820
Pets & Animals,2020-08-29 00:00:00+00:00,Japan,799835
Pets & Animals,2020-08-29 00:00:00+00:00,Russia,1587827
Pets & Animals,2020-08-29 00:00:00+00:00,South Korea,4472369
Pets & Animals,2020-08-29 00:00:00+00:00,United Kingdom,763893
Pets & Animals,2020-08-29 00:00:00+00:00,United States,572073
Pets & Animals,2020-08-30 00:00:00+00:00,Canada,1196614
Pets & Animals,2020-08-30 00:00:00+00:00,Germany,235850
Pets & Animals,2020-08-30 00:00:00+00:00,Japan,318612
Pets & Animals,2020-08-30 00:00:00+00:00,Russia,1333831
Pets & Animals,2020-08-30 00:00:00+00:00,South Korea,1151879
Pets & Animals,2020-08-30 00:00:00+00:00,United Kingdom,1118499
Pets & Animals,2020-08-30 00:00:00+00:00,United States,1196614
Pets & Animals,2020-08-31 00:00:00+00:00,Canada,735460
Pets & Animals,2020-08-31 00:00:00+00:00,Japan,327290
Pets & Animals,2020-08-31 00:00:00+00:00,Russia,358562
Pets & Animals,2020-08-31 00:00:00+00:00,South Korea,1221066
Pets & Animals,2020-08-31 00:00:00+00:00,United Kingdom,1251286
Pets & Animals,2020-08-31 00:00:00+00:00,United States,1388701
Pets & Animals,2020-09-01 00:00:00+00:00,Canada,820817
Pets & Animals,2020-09-01 00:00:00+00:00,Japan,337988
Pets & Animals,2020-09-01 00:00:00+00:00,Russia,881139
Pets & Animals,2020-09-01 00:00:00+00:00,South Korea,569318
Pets & Animals,2020-09-01 00:00:00+00:00,United Kingdom,438865
Pets & Animals,2020-09-01 00:00:00+00:00,United States,820817
Pets & Animals,2020-09-02 00:00:00+00:00,Canada,900028
Pets & Animals,2020-09-02 00:00:00+00:00,Russia,1176018
Pets & Animals,2020-09-02 00:00:00+00:00,South Korea,222096
Pets & Animals,2020-09-02 00:00:00+00:00,United Kingdom,488586
Pets & Animals,2020-09-02 00:00:00+00:00,United States,900028
Pets & Animals,2020-09-03 00:00:00+00:00,Canada,1220941
Pets & Animals,2020-09-03 00:00:00+00:00,France,191688
Pets & Animals,2020-09-03 00:00:00+00:00,South Korea,347983
Pets & Animals,2020-09-03 00:00:00+00:00,United Kingdom,1204038
Pets & Animals,2020-09-03 00:00:00+00:00,United States,1077041
Pets & Animals,2020-09-04 00:00:00+00:00,Canada,1375720
Pets & Animals,2020-09-04 00:00:00+00:00,France,287325
Pets & Animals,2020-09-04 00:00:00+00:00,Japan,210097
Pets & Animals,2020-09-04 00:00:00+00:00,South Korea,1223830
Pets & Animals,2020-09-04 00:00:00+00:00,United Kingdom,1304026
Pets & Animals,2020-09-04 00:00:00+00:00,United States,1142540
Pets & Animals,2020-09-05 00:00:00+00:00,Canada,1860983
Pets & Animals,2020-09-05 00:00:00+00:00,France,509737
Pets & Animals,2020-09-05 00:00:00+00:00,Japan,400983
Pets & Animals,2020-09-05 00:00:00+00:00,Russia,115819
Pets & Animals,2020-09-05 00:00:00+00:00,South Korea,2630892
Pets & Animals,2020-09-05 00:00:00+00:00,United Kingdom,1752922
Pets & Animals,2020-09-05 00:00:00+00:00,United States,1579775
Pets & Animals,2020-09-06 00:00:00+00:00,Canada,3402223
Pets & Animals,2020-09-06 00:00:00+00:00,France,535577
Pets & Animals,2020-09-06 00:00:00+00:00,Germany,793410
Pets & Animals,2020-09-06 00:00:00+00:00,Japan,510305
Pets & Animals,2020-09-06 00:00:00+00:00,Russia,196547
Pets & Animals,2020-09-06 00:00:00+00:00,South Korea,3883395
Pets & Animals,2020-09-06 00:00:00+00:00,United Kingdom,3096840
Pets & Animals,2020-09-06 00:00:00+00:00,United States,3096840
Pets & Animals,2020-09-07 00:00:00+00:00,Canada,4256506
Pets & Animals,2020-09-07 00:00:00+00:00,France,626018
Pets & Animals,2020-09-07 00:00:00+00:00,Germany,1227317
Pets & Animals,2020-09-07 00:00:00+00:00,Japan,607211
Pets & Animals,2020-09-07 00:00:00+00:00,Russia,242097
Pets & Animals,2020-09-07 00:00:00+00:00,South Korea,4173038
Pets & Animals,2020-09-07 00:00:00+00:00,United Kingdom,3938103
Pets & Animals,2020-09-07 00:00:00+00:00,United States,3938103
Pets & Animals,2020-09-08 00:00:00+00:00,Canada,4316091
Pets & Animals,2020-09-08 00:00:00+00:00,France,339145
Pets & Animals,2020-09-08 00:00:00+00:00,Germany,1342304
Pets & Animals,2020-09-08 00:00:00+00:00,Japan,644189
Pets & Animals,2020-09-08 00:00:00+00:00,South Korea,4756786
Pets & Animals,2020-09-08 00:00:00+00:00,United Kingdom,4316091
Pets & Animals,2020-09-08 00:00:00+00:00,United States,4316091
Pets & Animals,2020-09-09 00:00:00+00:00,Canada,1776349
Pets & Animals,2020-09-09 00:00:00+00:00,France,46720
Pets & Animals,2020-09-09 00:00:00+00:00,Germany,1404178
Pets & Animals,2020-09-09 00:00:00+00:00,Japan,858518
Pets & Animals,2020-09-09 00:00:00+00:00,United Kingdom,1776349
Pets & Animals,2020-09-09 00:00:00+00:00,United States,4571403
Pets & Animals,2020-09-10 00:00:00+00:00,Canada,1838978
Pets & Animals,2020-09-10 00:00:00+00:00,France,49310
Pets & Animals,2020-09-10 00:00:00+00:00,Japan,1063109
Pets & Animals,2020-09-10 00:00:00+00:00,Russia,162903
Pets & Animals,2020-09-10 00:00:00+00:00,United Kingdom,1446930
Pets & Animals,2020-09-10 00:00:00+00:00,United States,1838978
Pets & Animals,2020-09-11 00:00:00+00:00,Canada,1481950
Pets & Animals,2020-09-11 00:00:00+00:00,Japan,1409326
Pets & Animals,2020-09-11 00:00:00+00:00,Russia,268460
Pets & Animals,2020-09-11 00:00:00+00:00,South Korea,874621
Pets & Animals,2020-09-11 00:00:00+00:00,United States,1889211
Pets & Animals,2020-09-12 00:00:00+00:00,Canada,70607
Pets & Animals,2020-09-12 00:00:00+00:00,Japan,1443412
Pets & Animals,2020-09-12 00:00:00+00:00,Russia,40382
Pets & Animals,2020-09-12 00:00:00+00:00,South Korea,1497598
Pets & Animals,2020-09-12 00:00:00+00:00,United Kingdom,70607
Pets & Animals,2020-09-12 00:00:00+00:00,United States,1514987
Pets & Animals,2020-09-13 00:00:00+00:00,Canada,1184024
Pets & Animals,2020-09-13 00:00:00+00:00,Japan,1808341
Pets & Animals,2020-09-13 00:00:00+00:00,Russia,1049559
Pets & Animals,2020-09-13 00:00:00+00:00,South Korea,2061022
Pets & Animals,2020-09-13 00:00:00+00:00,United Kingdom,1184024
Pets & Animals,2020-09-13 00:00:00+00:00,United States,1025448
Pets & Animals,2020-09-14 00:00:00+00:00,Canada,1752349
Pets & Animals,2020-09-14 00:00:00+00:00,Japan,2721334
Pets & Animals,2020-09-14 00:00:00+00:00,Russia,1909844
Pets & Animals,2020-09-14 00:00:00+00:00,South Korea,2302963
Pets & Animals,2020-09-14 00:00:00+00:00,United Kingdom,1752349
Pets & Animals,2020-09-14 00:00:00+00:00,United States,1553821
Pets & Animals,2020-09-15 00:00:00+00:00,Canada,2259356
Pets & Animals,2020-09-15 00:00:00+00:00,Japan,3082272
Pets & Animals,2020-09-15 00:00:00+00:00,Russia,51033
Pets & Animals,2020-09-15 00:00:00+00:00,South Korea,2093423
Pets & Animals,2020-09-15 00:00:00+00:00,United Kingdom,2259016
Pets & Animals,2020-09-15 00:00:00+00:00,United States,2030339
Pets & Animals,2020-09-16 00:00:00+00:00,Canada,2394397
Pets & Animals,2020-09-16 00:00:00+00:00,France,27615
Pets & Animals,2020-09-16 00:00:00+00:00,Japan,3449630
Pets & Animals,2020-09-16 00:00:00+00:00,Russia,64856
Pets & Animals,2020-09-16 00:00:00+00:00,South Korea,2186501
Pets & Animals,2020-09-16 00:00:00+00:00,United Kingdom,2644701
Pets & Animals,2020-09-16 00:00:00+00:00,United States,2394397
Pets & Animals,2020-09-17 00:00:00+00:00,Canada,1841707
Pets & Animals,2020-09-17 00:00:00+00:00,France,132549
Pets & Animals,2020-09-17 00:00:00+00:00,Japan,3890242
Pets & Animals,2020-09-17 00:00:00+00:00,Russia,70678
Pets & Animals,2020-09-17 00:00:00+00:00,South Korea,2504314
Pets & Animals,2020-09-17 00:00:00+00:00,United Kingdom,571324
Pets & Animals,2020-09-17 00:00:00+00:00,United States,2573041
Pets & Animals,2020-09-18 00:00:00+00:00,Canada,628538
Pets & Animals,2020-09-18 00:00:00+00:00,France,167742
Pets & Animals,2020-09-18 00:00:00+00:00,Japan,3984012
Pets & Animals,2020-09-18 00:00:00+00:00,Russia,300815
Pets & Animals,2020-09-18 00:00:00+00:00,South Korea,821356
Pets & Animals,2020-09-18 00:00:00+00:00,United Kingdom,628538
Pets & Animals,2020-09-18 00:00:00+00:00,United States,628538
Pets & Animals,2020-09-19 00:00:00+00:00,Canada,696872
Pets & Animals,2020-09-19 00:00:00+00:00,France,206432
Pets & Animals,2020-09-19 00:00:00+00:00,Japan,1699970
Pets & Animals,2020-09-19 00:00:00+00:00,Russia,254981
Pets & Animals,2020-09-19 00:00:00+00:00,South Korea,748853
Pets & Animals,2020-09-19 00:00:00+00:00,United Kingdom,696872
Pets & Animals,2020-09-19 00:00:00+00:00,United States,696872
Pets & Animals,2020-09-20 00:00:00+00:00,Canada,3843302
Pets & Animals,2020-09-20 00:00:00+00:00,France,184128
Pets & Animals,2020-09-20 00:00:00+00:00,Germany,2676071
Pets & Animals,2020-09-20 00:00:00+00:00,Japan,1617118
Pets & Animals,2020-09-20 00:00:00+00:00,Russia,68561
Pets & Animals,2020-09-20 00:00:00+00:00,South Korea,991078
Pets & Animals,2020-09-20 00:00:00+00:00,United Kingdom,2676071
Pets & Animals,2020-09-20 00:00:00+00:00,United States,3843302
Pets & Animals,2020-09-21 00:00:00+00:00,Canada,5018972
Pets & Animals,2020-09-21 00:00:00+00:00,Germany,3990270
Pets & Animals,2020-09-21 00:00:00+00:00,Japan,1994398
Pets & Animals,2020-09-21 00:00:00+00:00,Russia,479814
Pets & Animals,2020-09-21 00:00:00+00:00,South Korea,1110096
Pets & Animals,2020-09-21 00:00:00+00:00,United Kingdom,3990270
Pets & Animals,2020-09-21 00:00:00+00:00,United States,5018972
Pets & Animals,2020-09-22 00:00:00+00:00,Brazil,61901
Pets & Animals,2020-09-22 00:00:00+00:00,Canada,6227555
Pets & Animals,2020-09-22 00:00:00+00:00,Germany,4483617
Pets & Animals,2020-09-22 00:00:00+00:00,Japan,2565259
Pets & Animals,2020-09-22 00:00:00+00:00,Russia,774732
Pets & Animals,2020-09-22 00:00:00+00:00,South Korea,1190923
Pets & Animals,2020-09-22 00:00:00+00:00,United Kingdom,4483617
Pets & Animals,2020-09-22 00:00:00+00:00,United States,6227555
Pets & Animals,2020-09-23 00:00:00+00:00,Brazil,71337
Pets & Animals,2020-09-23 00:00:00+00:00,Canada,6990993
Pets & Animals,2020-09-23 00:00:00+00:00,Germany,4770965
Pets & Animals,2020-09-23 00:00:00+00:00,Japan,1738840
Pets & Animals,2020-09-23 00:00:00+00:00,South Korea,182117
Pets & Animals,2020-09-23 00:00:00+00:00,United Kingdom,4770965
Pets & Animals,2020-09-23 00:00:00+00:00,United States,6990993
Pets & Animals,2020-09-24 00:00:00+00:00,Brazil,76487
Pets & Animals,2020-09-24 00:00:00+00:00,Canada,7424343
Pets & Animals,2020-09-24 00:00:00+00:00,Japan,3117997
Pets & Animals,2020-09-24 00:00:00+00:00,Russia,172599
Pets & Animals,2020-09-24 00:00:00+00:00,South Korea,230680
Pets & Animals,2020-09-24 00:00:00+00:00,United Kingdom,5213349
Pets & Animals,2020-09-24 00:00:00+00:00,United States,7881713
Pets & Animals,2020-09-25 00:00:00+00:00,Brazil,80747
Pets & Animals,2020-09-25 00:00:00+00:00,Canada,6713118
Pets & Animals,2020-09-25 00:00:00+00:00,Japan,2571248
Pets & Animals,2020-09-25 00:00:00+00:00,South Korea,617078
Pets & Animals,2020-09-25 00:00:00+00:00,United States,8478979
Pets & Animals,2020-09-26 00:00:00+00:00,Brazil,83918
Pets & Animals,2020-09-26 00:00:00+00:00,Canada,1162692
Pets & Animals,2020-09-26 00:00:00+00:00,Japan,3326279
Pets & Animals,2020-09-26 00:00:00+00:00,Russia,121790
Pets & Animals,2020-09-26 00:00:00+00:00,South Korea,995853
Pets & Animals,2020-09-26 00:00:00+00:00,United States,1312246
Pets & Animals,2020-09-27 00:00:00+00:00,Japan,3550421
Pets & Animals,2020-09-27 00:00:00+00:00,South Korea,963241
Pets & Animals,2020-09-27 00:00:00+00:00,United States,515241
Pets & Animals,2020-09-28 00:00:00+00:00,Japan,3650886
Pets & Animals,2020-09-28 00:00:00+00:00,Russia,146721
Pets & Animals,2020-09-28 00:00:00+00:00,South Korea,359425
Pets & Animals,2020-09-28 00:00:00+00:00,United States,563894
Pets & Animals,2020-09-29 00:00:00+00:00,France,44001
Pets & Animals,2020-09-29 00:00:00+00:00,Japan,3262092
Pets & Animals,2020-09-29 00:00:00+00:00,Russia,171615
Pets & Animals,2020-09-29 00:00:00+00:00,South Korea,1974662
Pets & Animals,2020-09-29 00:00:00+00:00,United States,594556
Pets & Animals,2020-09-30 00:00:00+00:00,Canada,209431
Pets & Animals,2020-09-30 00:00:00+00:00,France,79110
Pets & Animals,2020-09-30 00:00:00+00:00,Germany,23076
Pets & Animals,2020-09-30 00:00:00+00:00,Japan,2644795
Pets & Animals,2020-09-30 00:00:00+00:00,South Korea,2997338
Pets & Animals,2020-09-30 00:00:00+00:00,United States,209431
Pets & Animals,2020-10-01 00:00:00+00:00,Canada,291839
Pets & Animals,2020-10-01 00:00:00+00:00,France,268596
Pets & Animals,2020-10-01 00:00:00+00:00,Germany,29776
Pets & Animals,2020-10-01 00:00:00+00:00,Japan,153403
Pets & Animals,2020-10-01 00:00:00+00:00,Russia,170029
Pets & Animals,2020-10-01 00:00:00+00:00,South Korea,3857646
Pets & Animals,2020-10-01 00:00:00+00:00,United Kingdom,291839
Pets & Animals,2020-10-01 00:00:00+00:00,United States,291839
Pets & Animals,2020-10-02 00:00:00+00:00,Canada,346741
Pets & Animals,2020-10-02 00:00:00+00:00,France,695868
Pets & Animals,2020-10-02 00:00:00+00:00,Germany,31980
Pets & Animals,2020-10-02 00:00:00+00:00,Japan,127478
Pets & Animals,2020-10-02 00:00:00+00:00,Russia,308183
Pets & Animals,2020-10-02 00:00:00+00:00,South Korea,4092502
Pets & Animals,2020-10-02 00:00:00+00:00,United Kingdom,384896
Pets & Animals,2020-10-02 00:00:00+00:00,United States,346741
Pets & Animals,2020-10-03 00:00:00+00:00,Brazil,55198
Pets & Animals,2020-10-03 00:00:00+00:00,Canada,371323
Pets & Animals,2020-10-03 00:00:00+00:00,France,1290041
Pets & Animals,2020-10-03 00:00:00+00:00,Japan,284008
Pets & Animals,2020-10-03 00:00:00+00:00,South Korea,4681676
Pets & Animals,2020-10-03 00:00:00+00:00,United Kingdom,450587
Pets & Animals,2020-10-03 00:00:00+00:00,United States,371323
Pets & Animals,2020-10-04 00:00:00+00:00,Brazil,92133
Pets & Animals,2020-10-04 00:00:00+00:00,Canada,389664
Pets & Animals,2020-10-04 00:00:00+00:00,France,134489
Pets & Animals,2020-10-04 00:00:00+00:00,Japan,388271
Pets & Animals,2020-10-04 00:00:00+00:00,South Korea,6411390
Pets & Animals,2020-10-04 00:00:00+00:00,United Kingdom,489305
Pets & Animals,2020-10-04 00:00:00+00:00,United States,389664
Pets & Animals,2020-10-05 00:00:00+00:00,Brazil,117118
Pets & Animals,2020-10-05 00:00:00+00:00,Japan,431227
Pets & Animals,2020-10-05 00:00:00+00:00,South Korea,5264125
Pets & Animals,2020-10-05 00:00:00+00:00,United Kingdom,108363
Pets & Animals,2020-10-06 00:00:00+00:00,Brazil,125557
Pets & Animals,2020-10-06 00:00:00+00:00,Canada,311813
Pets & Animals,2020-10-06 00:00:00+00:00,Japan,454044
Pets & Animals,2020-10-06 00:00:00+00:00,South Korea,5600800
Pets & Animals,2020-10-06 00:00:00+00:00,United Kingdom,426607
Pets & Animals,2020-10-06 00:00:00+00:00,United States,311813
Pets & Animals,2020-10-07 00:00:00+00:00,Brazil,132889
Pets & Animals,2020-10-07 00:00:00+00:00,Canada,474128
Pets & Animals,2020-10-07 00:00:00+00:00,Japan,464600
Pets & Animals,2020-10-07 00:00:00+00:00,South Korea,4956869
Pets & Animals,2020-10-07 00:00:00+00:00,United Kingdom,474128
Pets & Animals,2020-10-07 00:00:00+00:00,United States,474128
Pets & Animals,2020-10-08 00:00:00+00:00,Canada,588709
Pets & Animals,2020-10-08 00:00:00+00:00,France,84140
Pets & Animals,2020-10-08 00:00:00+00:00,Japan,419458
Pets & Animals,2020-10-08 00:00:00+00:00,South Korea,4157863
Pets & Animals,2020-10-08 00:00:00+00:00,United Kingdom,588709
Pets & Animals,2020-10-08 00:00:00+00:00,United States,588709
Pets & Animals,2020-10-09 00:00:00+00:00,Canada,696705
Pets & Animals,2020-10-09 00:00:00+00:00,France,107219
Pets & Animals,2020-10-09 00:00:00+00:00,Japan,367330
Pets & Animals,2020-10-09 00:00:00+00:00,South Korea,2121388
Pets & Animals,2020-10-09 00:00:00+00:00,United Kingdom,696705
Pets & Animals,2020-10-09 00:00:00+00:00,United States,696705
Pets & Animals,2020-10-10 00:00:00+00:00,Canada,764815
Pets & Animals,2020-10-10 00:00:00+00:00,France,117536
Pets & Animals,2020-10-10 00:00:00+00:00,Japan,408474
Pets & Animals,2020-10-10 00:00:00+00:00,South Korea,693216
Pets & Animals,2020-10-10 00:00:00+00:00,United Kingdom,764815
Pets & Animals,2020-10-10 00:00:00+00:00,United States,764815
Pets & Animals,2020-10-11 00:00:00+00:00,Canada,812726
Pets & Animals,2020-10-11 00:00:00+00:00,France,129025
Pets & Animals,2020-10-11 00:00:00+00:00,Japan,432237
Pets & Animals,2020-10-11 00:00:00+00:00,Russia,270876
Pets & Animals,2020-10-11 00:00:00+00:00,South Korea,1029805
Pets & Animals,2020-10-11 00:00:00+00:00,United Kingdom,217642
Pets & Animals,2020-10-11 00:00:00+00:00,United States,812726
Pets & Animals,2020-10-12 00:00:00+00:00,Canada,234629
Pets & Animals,2020-10-12 00:00:00+00:00,France,139069
Pets & Animals,2020-10-12 00:00:00+00:00,Japan,446330
Pets & Animals,2020-10-12 00:00:00+00:00,Russia,56779
Pets & Animals,2020-10-12 00:00:00+00:00,South Korea,1245127
Pets & Animals,2020-10-12 00:00:00+00:00,United Kingdom,234629
Pets & Animals,2020-10-12 00:00:00+00:00,United States,234629
Pets & Animals,2020-10-13 00:00:00+00:00,Canada,253748
Pets & Animals,2020-10-13 00:00:00+00:00,Japan,864265
Pets & Animals,2020-10-13 00:00:00+00:00,South Korea,889157
Pets & Animals,2020-10-13 00:00:00+00:00,United Kingdom,253748
Pets & Animals,2020-10-13 00:00:00+00:00,United States,253748
Pets & Animals,2020-10-14 00:00:00+00:00,Japan,1178657
Pets & Animals,2020-10-14 00:00:00+00:00,Russia,28617
Pets & Animals,2020-10-14 00:00:00+00:00,South Korea,969430
Pets & Animals,2020-10-15 00:00:00+00:00,Japan,3167563
Pets & Animals,2020-10-15 00:00:00+00:00,Russia,342338
Pets & Animals,2020-10-15 00:00:00+00:00,South Korea,1024899
Pets & Animals,2020-10-16 00:00:00+00:00,Canada,427793
Pets & Animals,2020-10-16 00:00:00+00:00,Japan,3401700
Pets & Animals,2020-10-16 00:00:00+00:00,Russia,589728
Pets & Animals,2020-10-16 00:00:00+00:00,South Korea,513063
Pets & Animals,2020-10-16 00:00:00+00:00,United Kingdom,427793
Pets & Animals,2020-10-16 00:00:00+00:00,United States,427793
Pets & Animals,2020-10-17 00:00:00+00:00,Canada,659124
Pets & Animals,2020-10-17 00:00:00+00:00,Japan,3638434
Pets & Animals,2020-10-17 00:00:00+00:00,Russia,1071571
Pets & Animals,2020-10-17 00:00:00+00:00,South Korea,450762
Pets & Animals,2020-10-17 00:00:00+00:00,United Kingdom,659124
Pets & Animals,2020-10-17 00:00:00+00:00,United States,659124
Pets & Animals,2020-10-18 00:00:00+00:00,Canada,832684
Pets & Animals,2020-10-18 00:00:00+00:00,Japan,3838101
Pets & Animals,2020-10-18 00:00:00+00:00,Russia,994357
Pets & Animals,2020-10-18 00:00:00+00:00,South Korea,2027747
Pets & Animals,2020-10-18 00:00:00+00:00,United Kingdom,832684
Pets & Animals,2020-10-18 00:00:00+00:00,United States,832684
Pets & Animals,2020-10-19 00:00:00+00:00,Canada,956911
Pets & Animals,2020-10-19 00:00:00+00:00,Japan,3947533
Pets & Animals,2020-10-19 00:00:00+00:00,Russia,146126
Pets & Animals,2020-10-19 00:00:00+00:00,South Korea,2527092
Pets & Animals,2020-10-19 00:00:00+00:00,United Kingdom,956911
Pets & Animals,2020-10-19 00:00:00+00:00,United States,956911
Pets & Animals,2020-10-20 00:00:00+00:00,Canada,1071104
Pets & Animals,2020-10-20 00:00:00+00:00,Japan,4667747
