video_id,categoryName,view_count,likes,dislikes,comment_count
wtjaMroTHNE,Music,145065,8679,78,407
wtl5qhvzWEg,Sports,1444883,47031,1393,6857
wtmhRn2X9VI,Entertainment,354465,21148,466,1291
wtn6qIYBfrM,People & Blogs,41002,3736,84,625
wtthhilAO3Y,News & Politics,1903436,7963,282,2072
wtv0Tz7KT_M,Sports,261493,12870,824,2325
wtw1NBXgVxs,Entertainment,177297,7028,162,458
wtxKfXimh40,Sports,192737,2374,63,409
wu4tKs3mLSk,Entertainment,2910189,349519,1434,16809
wuFZXR5HVmo,Travel & Events,1486003,132943,1890,3118
wuFeqg86YYE,Comedy,532390,13183,186,2206
wuGazbarK5k,Entertainment,1460994,12613,554,3612
wuKimxsJJe0,Entertainment,155709,6000,124,148
wuKqTIaxLHg,Entertainment,2433100,32086,1133,922
wuNuBl8TlZM,Film & Animation,685960,12562,145,2300
wuO6GM5XDjc,Entertainment,1959005,266288,1740,12564
wuT19SB8Bas,Film & Animation,648718,3829,306,454
wuUJA2DYL2M,Entertainment,855552,95044,933,6162
wuUd2OS0YYA,Entertainment,1201360,33207,1196,6257
wuYO5k_Fys0,People & Blogs,116111,8613,179,611
wua-BHol3dE,Entertainment,256851,17139,257,1185
wueUpUbQ_XU,Comedy,90616,13503,328,1279
wufXF5YKR1M,Science & Technology,742858,25871,335,1234
wuhJNmkz32A,Howto & Style,386363,10140,128,2271
wuiLgOJ2t5c,Gaming,67901,5197,69,110
wujOXyx6ZuQ,Comedy,52626,1382,30,87
wuksDTGyWwM,Film & Animation,340635,26005,400,893
wukuUB0IcMo,Entertainment,272772,2659,242,142
wum51rwiiEc,People & Blogs,774012,54699,2577,8534
wuuFlGaQY4k,Science & Technology,319681,41382,166,1526
wuwgXKl05jo,Pets & Animals,419732,30501,306,4485
wuwifSgGnfU,News & Politics,193930,1744,428,964
wux8EhfBGKI,Science & Technology,106808,4064,220,498
wv-95GtR0KU,People & Blogs,369587,95130,247,7681
wv0ZS-gKWZg,Howto & Style,167833,11364,226,1342
wv3cCclTYtc,Entertainment,225177,3526,404,604
wv5C4FjLUqA,Entertainment,223784,14183,108,492
wv6OpQJACUk,Music,294019,10832,286,3
wvA6nTZ6QH8,Entertainment,1287396,27364,482,1116
wvBU4nBEKVs,Gaming,65653,6163,272,454
wvCDefvYgV4,Entertainment,210783,12939,1980,946
wvCNvf4HbhM,News & Politics,2227411,96833,1727,12275
wvElVj385WM,Sports,256555,4933,50,223
wvGzn1OIsfY,Film & Animation,426618,23434,204,1295
wvHPg-5eu-0,People & Blogs,1043243,110753,1249,4422
wvIPYXXFTuE,Music,8395023,414061,5950,18939
wvL-3yBWQWA,Science & Technology,976190,33106,937,4255
wvMWbgbuZqs,Music,98195,3589,48,80
wvWez3vPv14,Film & Animation,129529,14197,287,745
wvaOHfj4aC0,Entertainment,317700,40644,405,1697
wvbGTCu0U_8,Music,44381,253,22,2
wvfR3XLXPvw,Science & Technology,2180791,95923,1947,9332
wvff83JrT8w,Sports,171922,4973,5248,567
wvgF4ODmW-E,Entertainment,380862,7990,139,724
wvlj_Z50MuA,News & Politics,464757,2724,770,304
wvo0Xc7Cn-w,Film & Animation,84990,5823,142,261
wvs5W5tUkEs,People & Blogs,216828,3624,72,329
wvsEsK83Vck,Entertainment,282068,13955,150,586
wvv3Y2NkR3w,Sports,986278,69344,824,3636
ww1YdKl1sv8,Film & Animation,33346,7533,89,487
ww27IZ7-84g,People & Blogs,128058,1637,50,290
ww3hx_z-Gq8,Music,9179956,202005,10547,9024
ww5un8nclWE,News & Politics,174977,1284,254,16
ww6uEaK7aQk,Entertainment,0,13648,1818,2082
wwGkycluBts,Entertainment,58124,889,15,101
wwJT8MmgGJQ,Film & Animation,1079286,30886,551,850
wwQGcrieqNU,Comedy,766697,41497,592,2728
wwS0Y8Wd1bg,Sports,257548,20917,299,165
wwTCiu1hDxA,Sports,148830,1304,40,145
wwToh3uKkY8,Entertainment,303287,25233,314,1417
wwWwVHjYNCk,Comedy,437997,37062,550,3557
wwY7sS8FR5w,Gaming,2970293,172877,1763,30935
wwaPEbdu6o4,Entertainment,954805,83065,421,2948
wwcvrCu2Hj0,Sports,75254,2797,59,365
wwdSIiuNwxg,People & Blogs,898593,87660,402,3818
wwfDKA-0PEY,Music,420328,29620,423,1827
wwhYDTlUblA,Entertainment,1551406,52795,961,1174
wwmQdASVKX4,Entertainment,691181,7705,2398,0
wwnPJhkfzps,Music,102673,9295,307,586
wwnZCma1FTI,Gaming,122362,21351,56,893
wwtfVa5nTI0,Gaming,660084,92578,787,2400
wwzVmcD3V88,Comedy,461387,24932,115,1239
wwzoRcOkibk,Music,3864106,131992,3944,2775
wxBb8ADY7SA,Sports,275155,26812,247,1546
wxBq7ZrycdY,Entertainment,198915,7415,223,676
wxCeZioNXzA,People & Blogs,452506,48684,377,2141
wxDIVZg-cNQ,Entertainment,510586,28913,463,2808
wxDYWR-WUJs,Sports,90726,960,27,0
wxE3Y9LsKiU,Entertainment,322885,22157,240,1060
wxGzzWAMvgE,Entertainment,600449,39564,769,7447
wxHS3uo4JnE,News & Politics,541036,3222,1058,3432
wxNYCZeW7YI,Howto & Style,313169,39937,508,4444
wxNkFOolK9c,Sports,2435674,21895,1041,2288
wxPvH0GfrQU,,180420,15716,350,2244
wxSzkplLGK8,Autos & Vehicles,67123,10267,64,829
wxTo5P7EBUY,Comedy,323599,2998,305,0
wxVUEvwZacc,Entertainment,6164409,336368,4995,16375
wxWOUlNu6YA,Entertainment,104580,847,60,352
wxgCkFlvuw4,Gaming,47759,3660,60,35
wxlSfc4rhMk,Comedy,541540,72157,1097,4110
wxrazaw8G00,Comedy,4153771,40824,653,667
wxuQfkyHcUs,Travel & Events,368645,3222,227,294
wxwyWcYYtGo,Entertainment,1013380,25509,1437,1248
wxyo-mPiiAo,People & Blogs,62683,1465,64,99
wy1bXhEczGM,Film & Animation,3789492,358664,1680,26814
wy2Z7YbJgdc,People & Blogs,1193151,42599,511,2942
wy5q-2VM03s,Entertainment,393740,18387,834,1665
wy5ydiJhpaU,Entertainment,3461933,55839,2885,4671
wy7aOEdPRSs,Entertainment,178507,4681,131,1024
wyDy1rZnbQc,News & Politics,442416,9184,776,733
wyFD-eo3qic,People & Blogs,1542384,67664,1286,3740
wyNV0_FGsVw,Howto & Style,1948647,73757,2731,2966
wyNwbYl1fQk,Music,647225,5094,409,243
wySECSz-fIE,People & Blogs,45453,7053,145,653
wySc0Ik_w7A,Entertainment,599402,4412,387,338
wySlHLb1g5s,Sports,824224,20969,217,1609
wyT6G1AKTuE,Music,138378,6884,430,424
wy_j--ljb9w,Music,1514073,83072,825,5009
wyagOXYiS-M,Music,1126949,38691,805,2078
wyd7eNEIdAw,Entertainment,94493,1575,31,88
wygmv8IotnA,Entertainment,275231,20976,1400,2299
wyjsxFXcass,Film & Animation,1839090,39207,882,8891
wylNT5y5-J8,Autos & Vehicles,163465,13289,241,551
wym1JHPpA7c,Sports,83271,1356,33,57
wymgT1qBRfo,Autos & Vehicles,438468,1922,252,294
wyrm2K0LuiY,People & Blogs,1513817,40077,1007,1158
wyt3LjPBUHI,Entertainment,404518,32012,349,605
wyzLv0naKB4,Autos & Vehicles,28363,3265,24,93
wzA54cCX68Q,Entertainment,4448723,113145,1657,13595
wzC0VK8GNYI,Entertainment,133085,3586,74,197
wzG_Wx_g4Ag,Entertainment,1068371,19996,297,906
wzGzsz46i0Y,Sports,410754,13134,373,1646
wzJZXF-lORI,Entertainment,266225,6963,467,724
wzKdMXuQdiA,News & Politics,1290576,7837,352,6932
wzMt1-s7TME,People & Blogs,314049,9467,77,1409
wzNcU46QDls,,317488,49620,2879,3513
wzSl87GgLEY,Music,1008784,26986,5249,3303
wzT2zIaY34c,Gaming,548635,50972,234,2481
wzUCiCiR0Eo,People & Blogs,95795,9467,95,616
wzVhqwjH-Og,People & Blogs,49119,3279,162,267
wzYF70vkxYU,Sports,555656,11231,146,285
wz_1gl9Scrw,Howto & Style,157818,6019,707,700
wzgLamu-OpU,Comedy,303592,18850,278,989
wzodaNUkqg0,Comedy,3387754,288463,5414,7972
wzrb5FocCj8,Science & Technology,13722689,507252,48205,15516
wzz6JyRekrU,Entertainment,1171755,27494,1770,2248
x-0i3NyEppo,Sports,470633,1780,83,363
x-641lHZdKU,Comedy,89764,5722,106,723
x-8M6ThbkXk,Science & Technology,835570,34687,3105,2198
x-8ixwIoKP0,People & Blogs,408167,11056,1149,1456
x-Gdoa8a5J4,Entertainment,70726,7362,97,696
x-KbnJ9fvJc,Music,37585253,1140444,63188,498505
x-LsOu5u1NY,News & Politics,58129,726,1853,679
x-_CkcA3u_c,People & Blogs,2555270,192657,4168,12176
x-_WxJXJ0i0,Music,1219543,11086,883,649
x-aJbxXQ1Bo,,41740,3126,372,378
x-bB-0Iin9U,Comedy,721531,7390,282,639
x-c5xKuQ-vc,Sports,602522,8976,194,1690
x-cvAOpa9rA,People & Blogs,926295,103113,4261,13352
x-eAVqlfCNI,Entertainment,571089,11217,211,512
x-kLx62GIMU,Entertainment,687141,4923,617,96
x-mCIvQPiJw,Entertainment,310696,4547,175,178
x-mcCVRz0HA,Entertainment,163932,11288,64,263
x-xRboRR56E,Sports,205459,8485,184,1274
x-zRSJEYqVQ,Film & Animation,834109,44269,641,1339
x002GB2d3dc,News & Politics,288225,8866,347,1273
x0C68FGqemM,People & Blogs,175311,0,0,0
x0GsCmeusLY,People & Blogs,1183783,77125,3579,7380
x0HB6aHWXRg,News & Politics,778895,36045,1203,1587
x0Iea7mxV8Q,Sports,200514,2561,67,328
x0JyOs9c1ZQ,Gaming,594475,61307,1252,2105
x0KG8CqdpRg,People & Blogs,177269,23129,37,1064
x0KMLGY8LZk,Entertainment,25880,651,13,16
x0SQ88bAjto,People & Blogs,1513294,72587,3064,7493
x0WtcNdh3Ns,Entertainment,42451,5690,28,126
x0ahUecTTHo,Music,785826,79482,5058,4892
x0ckPCV8YCI,Sports,446607,2828,161,307
x0eDhFB0-_U,Music,6883079,619891,20309,46131
x0fxbdoMTgg,News & Politics,147337,7137,192,827
x0hwdl9JROM,Entertainment,24097,1151,34,242
x0ix30SJlVk,People & Blogs,1443672,63229,1381,10951
x0mEPFl4l5k,Howto & Style,900251,50253,598,3353
x0mMhkyeskA,People & Blogs,378531,11294,274,761
x0mrXayLz3I,Film & Animation,1399172,5006,1019,223
x0nAI5buVKM,Education,250573,3492,28,427
x13wjVhNN5Y,Film & Animation,1399623,23538,1018,2339
x19IP-gomNg,Sports,549826,17796,291,166
x1DFZ4pDC-U,Sports,214428,844,32,507
x1I_oJoO4GY,People & Blogs,72519,11933,54,874
x1JtD-87OFE,Entertainment,134424,4499,78,285
x1LQyDsJmoE,Sports,93108,1051,53,347
x1UiFDoOCbY,Sports,462346,10605,451,1430
x1_yJCS9QF0,Comedy,1664680,28331,938,3137
x1cQ8NAGctA,Science & Technology,55398,1149,63,65
x1ehBf5v_lA,Autos & Vehicles,1107190,80766,1425,3718
x1i4kikvT6s,Howto & Style,532288,25285,835,903
x1lzCmZXRHE,Comedy,822786,23071,888,698
x1mLcaQuwVI,Entertainment,113785,21998,243,3086
x1s_cYEXOfE,Film & Animation,86609,11240,174,1000
x1tVgaVrTRU,Music,58401,1310,45,158
x1w086XLgh4,Entertainment,981595,104714,1435,1611
x2-29NH2KNo,Sports,189445,3250,279,1014
x22sr_kjDnI,Entertainment,1136483,10901,316,114
x23bQlJz6K0,Entertainment,2909546,34195,1180,3676
x24ex_F1-SI,Sports,982513,22558,393,1310
x26FXCaUR7E,News & Politics,256720,6151,161,1064
x285WMIs7aA,Entertainment,141242,5246,208,774
x28S4ouU-Nk,People & Blogs,244950,8239,72,574
x2937lAdmJ8,News & Politics,462396,33218,456,1741
x2BRGhFNej4,Education,400707,12454,437,797
x2C-Y6f60mY,Entertainment,203892,1678,402,1534
x2DkwVK0HJc,Science & Technology,3039302,344262,10798,18291
x2E1-NRvRsM,Comedy,822249,46087,6446,3429
x2F68xxAnHw,Music,4008770,124013,4167,1940
x2JN751k7KY,Entertainment,847544,25010,969,1396
x2JkhZd_Kxc,Entertainment,1263703,37491,904,4626
x2N94maROgo,Entertainment,1400287,39340,930,1523
x2Q8zSpB2Ig,Gaming,44872,3158,84,298
x2QkkzLPpHc,Sports,91383,1345,34,15
x2TE-8pysWI,Entertainment,351607,26383,343,1120
x2ZkcijfV4c,Autos & Vehicles,749987,17544,362,1089
x2_gDKjbX-g,Entertainment,35736,528,107,177
x2eiJIedFSA,Howto & Style,2365996,94121,15144,11954
x2hCYY68vH8,Entertainment,46474,4924,255,113
x2iHunb9mOk,Science & Technology,86842,5459,187,713
x2m7dcSqKWM,Film & Animation,257757,42640,403,2767
x2ntaleGsTA,Music,69319,2894,87,313
x2rPEjcdLuU,People & Blogs,144824,8884,367,1960
x2sLz2SOq3s,People & Blogs,142923,18303,211,1534
x2voszREYQg,Gaming,2022763,63850,1010,7995
x3355w7sVCw,Entertainment,867428,8355,986,806
x34E1uzNPAA,Music,44094,1438,44,38
x39ttzWXaIY,Music,887047,0,0,5117
x3B-tbkTFiw,Entertainment,344828,32036,180,3462
x3BpNLIK5WI,People & Blogs,195705,1428,30,109
x3PYo5mARdo,Entertainment,1490777,26808,716,1319
x3Vrj4Mtgcw,Film & Animation,951238,9494,677,670
x3ZL_h4WieA,Education,525668,42308,786,1578
x3ZRhG2LWrA,Entertainment,2203030,55174,1038,286
x3dG1RcDcGA,Sports,539297,4207,187,388
x3edHyDZFFs,Entertainment,376651,9099,821,1484
x3l55ovc4cY,People & Blogs,357863,11888,1391,1182
x3noA9NgyRM,Sports,2250156,40405,1938,4672
x3rPBLzcekM,Sports,180223,348,35,20
x3vBkSqmxMM,Sports,101076,3834,63,470
x3vKCEEmXKk,Entertainment,536192,21125,2931,4512
x3x2mrF8ca8,Entertainment,76221,19901,366,1315
x447ssWQQTY,Entertainment,117425,171,64,0
x49JyDgDzSU,Sports,720004,15359,632,1771
x49eAufWZDM,Music,394608,71497,587,3241
x4AY-VEXcOw,Entertainment,375634,3956,188,302
x4BE6oX0TA0,Sports,158241,0,0,161
x4CX5LgkTmE,People & Blogs,268645,24254,195,2070
x4HzgVb9lfU,Film & Animation,347398,13364,132,0
x4LTGSBEN9U,Comedy,535353,27847,701,1313
x4Wl6FSMmYY,Travel & Events,717504,29036,512,1365
x4YHsNz350Y,News & Politics,1298858,37372,4261,9577
x4YIkW-gbB0,People & Blogs,377735,7275,650,1633
x4YP3lNDpUE,Entertainment,201984,21964,231,1241
x4Zi2svNZdk,Music,459891,4390,896,363
x4c9mZOQY1I,News & Politics,539472,4935,1815,6877
x4eHK6KWobA,Science & Technology,6698710,154351,5385,21875
x4ee0l_moRo,Music,593530,45105,1613,3313
x4lqciQzlfI,People & Blogs,397593,12895,534,402
x4mBDsvCwp4,Sports,1782173,16933,426,5463
x4pFu2a-PUQ,Science & Technology,99201,5698,95,671
x542zzMH8cA,Sports,159843,6680,148,174
x5A_ObutEs4,Howto & Style,305998,5671,729,315
x5ByOMBwBMg,People & Blogs,223490,21278,373,1960
x5C3UjTmLkE,Entertainment,389203,3807,176,0
x5E-B_4iCyE,Entertainment,9976073,868031,21974,96691
x5FE64I1aac,Entertainment,37722,5478,35,115
x5FgRWNEfrU,Entertainment,2440360,52589,568,4333
x5L65slHynY,Entertainment,2901887,326555,1972,17883
x5LA5puvuwo,Music,154587,16460,75,955
x5MmrrGX7VE,Science & Technology,166353,13757,336,916
x5Tan9hft9w,Entertainment,288010,10709,128,353
x5X5COTBsp8,Comedy,162645,7360,86,219
x5XpUQ_CF9w,Sports,151406,5022,345,797
x5YzyXARen0,Entertainment,744823,7120,489,61
x5a6NQcDaE8,Entertainment,220402,14812,233,831
x5bULa1nYCI,Entertainment,297592,2510,97,204
x5dVOSDfK64,People & Blogs,97100,4865,243,896
x5lrkdvEZGg,Entertainment,13249168,14363,970,2057
x5sdNFI5-_Y,Entertainment,705130,14127,409,1361
x5v5BPGeqjk,Music,350409,32297,186,1791
x5x9iiY7KU0,People & Blogs,287925,37469,675,925
x5xWHnyFTLc,Entertainment,343915,7824,74,915
x60XVPSGZRI,Gaming,292665,35248,627,1679
x60Zvhnset0,Sports,407408,12311,242,604
x60yu4pxOFY,Entertainment,668706,7750,783,817
x61esYkURIs,Film & Animation,7092782,226902,5540,13469
x62L3OOaZ38,Science & Technology,359661,30819,454,2434
x65TDamuSHU,Comedy,1419522,124492,770,4076
x6J7OeXe83U,News & Politics,529172,19672,12451,2320
x6Mi1T5QN_w,News & Politics,49405,2708,103,496
x6NO9pKF7xk,People & Blogs,4720500,317647,4431,13688
x6NrD-k6DYg,Gaming,144949,4507,47,2632
x6RxG_pwGkY,Entertainment,706062,14083,275,824
x6SL6shcBW8,People & Blogs,40190,270,28,0
x6Vwwffwheg,Music,65893,3750,110,507
x6aOc-u30aM,Entertainment,108196,2756,342,630
x6fmD-oTc-I,Music,2228664,212525,9104,50592
x6hc99f_ars,Sports,451156,12530,545,1489
x6i6c8RDEOM,Sports,337057,5164,141,560
x6jSiovVh-E,Comedy,255744,11717,386,429
x6k2KpvPWaA,People & Blogs,138433,20333,174,1564
x6xOU6AHcFk,People & Blogs,315463,15612,126,938
x6y1MKUw54I,Film & Animation,101656,11285,133,696
x6zXJ5LYLVg,Entertainment,196635,6597,180,157
x7-J8TlFYWM,Music,765973,20273,397,2322
x7-LbLArFSI,Sports,688594,16050,139,1827
x7-TeT-C_W4,Sports,352133,7160,254,260
x7-Wlw3yKo8,Education,238173,22710,517,1820
x70ljt-QGQc,Music,558137,74794,1571,4994
x72z9ksTfpQ,Music,26633,178,16,0
x74OJ8A855Q,Music,1154356,211308,9529,10173
x76P6NuKr1A,Film & Animation,324284,5764,179,991
x76RBCRVkTE,People & Blogs,424259,29824,8760,4937
x7FHWnvOSSo,Howto & Style,101658,717,69,38
x7H3HGF21tA,People & Blogs,115248,13961,170,537
x7JmTq5MfVU,Comedy,182227,8821,250,251
x7KtgHCdc7g,Music,295202,14849,423,1519
x7KzPE21WGo,People & Blogs,366387,31575,476,964
x7OAu_334vM,Sports,271039,25232,178,2211
x7PAthFSmiY,News & Politics,218997,2309,205,375
x7QFzK-Ci7U,Entertainment,407619,19417,238,1059
x7QXbfqxS_M,Gaming,210486,21075,56,1403
x7QcKTZXXXY,News & Politics,156422,1538,240,519
x7T3shCOP-E,Music,743383,18049,355,1037
x7WtabxoTdQ,Film & Animation,1096711,49106,369,0
x7Yr3QIv4I4,People & Blogs,92881,5654,61,380
x7ZtHtO0PKA,Travel & Events,293224,20053,178,2825
x7ZyYqQXPaA,Sports,339003,5002,125,1011
x7cRU-GukNw,Entertainment,105442,5480,29,289
x7cYkXvzNm8,Film & Animation,369761,16954,252,778
x7dPBsDrx9I,Music,3821955,63953,3055,5907
x7gsxfW8m0Q,People & Blogs,24858,2752,75,737
x7j6coepYrM,Entertainment,83493,10164,457,1171
x7mTP7xiWiM,Entertainment,502262,85147,333,2116
x7p7Pfu_ubg,People & Blogs,741537,71659,834,3813
x7uVPfRpNAg,Music,985269,15673,819,2029
x7wpMJIRVSo,Music,209034,7720,193,86
x7yy8gxawAA,News & Politics,120431,980,197,881
x81tY7eZT5E,News & Politics,351879,12615,421,769
x87Umjg4iYY,Film & Animation,717701,5621,483,550
x8AM9ekmtN0,News & Politics,1223403,0,0,1425
x8BkwCyzUdc,Entertainment,2861590,70526,2760,17791
x8D4Kbx8JrY,Gaming,2117316,171811,955,3388
x8EgyuC8HOw,People & Blogs,32116,2650,79,393
x8F7oMtEssw,Entertainment,812440,9682,1702,531
x8FZXaBXJK0,Music,3224535,163236,2649,8735
x8GFWQ-c9Io,News & Politics,376411,47187,366,3099
x8JRUAdjJFQ,Music,473537,52223,223,2705
x8JyTWSc15M,Sports,536776,37899,383,1254
x8M2WJdnx-I,People & Blogs,288571,3446,107,387
x8N7t_7aAAE,News & Politics,98149,2228,187,1020
x8NJs5jT3pI,Entertainment,3109394,174097,5561,10516
x8OEKyOnXV0,People & Blogs,63997,456,78,31
x8PWlUv_eZg,News & Politics,1000821,9241,354,7168
x8UFlQp-pQM,Music,511522,31897,2193,3442
x8WXMTI_K5M,Music,98631,767,113,66
x8oPliUwHwE,Entertainment,90937,597,145,291
x8pwgvCLKrI,Entertainment,3541317,87695,1732,4502
x8wOAa3_gic,News & Politics,520975,4271,290,3312
x8xUAJuZK_4,People & Blogs,667851,12059,384,1298
x8yVM033QS8,Entertainment,401190,21886,57,674
x93essC5YD4,Sports,164029,1964,51,314
x94KEZP47RU,Autos & Vehicles,372973,17948,321,1288
x96LNI0Zj14,News & Politics,65507,2494,141,2903
x96SF3QR5RA,Sports,88816,5881,26,322
x97mbptVC5M,Entertainment,597340,3145,835,1354
x9AM0tltx4k,News & Politics,132948,6805,148,1418
x9Brmi99DQQ,Travel & Events,324646,6213,813,117
x9HRL3izVw8,Sports,932135,13444,526,4361
x9LrBA2fe70,Film & Animation,41252,230,31,16
x9PRWZLJOro,Entertainment,26217,5418,84,451
x9QevAfdwLI,Entertainment,166413,7385,77,154
x9TmFzTcsJ4,Entertainment,579925,15405,7684,3243
x9X37HrBCIo,Gaming,208320,22560,199,2052
x9XIAy1FRjc,Comedy,595351,56198,385,1178
x9cCTFGN8yw,People & Blogs,64449,2744,70,630
x9i5Y_i5fRE,Music,143185,11455,238,912
x9leLa92fXw,Film & Animation,127093,1757,51,38
x9nV_A8lNdg,Entertainment,363959,11472,227,999
x9qN0fq6bGo,Entertainment,1033693,15083,286,104
x9uub00bf1U,Sports,993288,16246,651,3830
x9uwazmPybc,Gaming,764589,26006,256,2453
x9xwzAIEx70,Music,1226593,84846,591,3425
x9xxY88JGQ4,,97116,2379,134,219
x9zLWUmbC1M,Sports,264443,6853,111,1258
xA5UEy3Sd4I,Film & Animation,160212,2168,129,90
xA5hlB6bScc,Music,1143415,89290,467,4051
xA6tzXfzqG8,News & Politics,199946,5961,374,2464
xAGkyLuZmcM,Music,1000017,33112,940,3707
xAHUkBTq63k,Entertainment,2120548,336815,3655,8367
xAHwkkjnxOo,Entertainment,879555,55403,2076,1698
xAJrk4oR2rk,People & Blogs,2846012,206355,3678,35180
xAKcvsk51PA,Pets & Animals,227681,11012,373,1110
xAWl5hgwTxU,People & Blogs,166472,24266,127,1657
xAXxMEHlGC8,Autos & Vehicles,2522515,140483,3574,6351
xAaYKR0nFMg,Entertainment,367967,52255,539,2512
xAceaY5S2pQ,Comedy,110529,12846,247,289
xAj1R6WIGJQ,Gaming,226116,22034,279,1995
xAj7zHmAmZQ,People & Blogs,19490,1890,51,161
xAlekpYcCJA,Sports,446635,9933,316,1254
xArakOVAsTc,Howto & Style,250954,9097,125,338
xAy6ex3FF-E,Autos & Vehicles,463473,18227,390,4841
xAzS-0vvY44,Comedy,564301,47541,1366,1387
xB0og5m-KH0,Sports,79559,14485,38,2021
xB2q-H_mdec,Music,1195745,25819,941,11550
xB3oFn26M7M,Sports,867962,5997,733,1925
xB6BZU1DaUE,Entertainment,437860,8330,187,948
xBBELU2yD-I,Music,2008649,74078,1019,2602
xBG8WAhpEcg,Entertainment,83638,1004,87,48
xBKA6BIcJTA,People & Blogs,117326,9995,294,1262
xBPzDpuNSQQ,News & Politics,190473,20212,568,2927
xBQb5sF_MhY,Entertainment,706280,8082,409,189
xBVkfQ6KdXI,Howto & Style,98247,5839,246,530
xBbZKXBOIb4,People & Blogs,282214,6488,218,373
xBe-36v3lQo,Sports,8294349,332108,7154,16207
xBiS2JYQ3hg,Entertainment,57559,1733,94,132
xBlNwc3_kG0,Music,7509108,1242990,5531,41162
xBp4vUmPOu0,People & Blogs,2784522,44452,2348,3828
xBqCNDegljk,Sports,2128242,16111,518,2882
xBwnRb5E_ow,Howto & Style,39610,4622,105,325
xBx9vjyIicA,People & Blogs,157325,8292,344,919
xBxpOyFIxXc,Entertainment,104430,7859,136,18383
xC1F43Bn3F8,Sports,116193,3049,1953,165
xC1WkfXrgyY,Entertainment,1457862,14173,1899,794
xC2Ars17TC8,Comedy,2055014,39279,864,2919
xC2WjBoCcGI,Entertainment,176747,4273,49,478
xC5T3pj4VY0,Entertainment,359422,2202,177,109
xC6J4T_hUKg,Science & Technology,16735466,912537,19484,62328
xCA3tp-fJ_A,Entertainment,27584,2134,36,253
xCDvuAVohJw,Howto & Style,4116564,204343,85627,18827
xCI8emgcUZY,Sports,253705,10505,246,715
xCJ2hLcYiuU,Sports,74799,2131,159,553
xCMp6OGcriQ,Sports,268728,3909,96,1027
xCV3Q2Vg1H0,Sports,49695,1031,9,121
xCXCYYSUq74,Entertainment,1036613,44308,658,3746
xCYFmKVjNBU,Entertainment,75106,1347,23,127
xC_VyiBk4wE,Entertainment,862355,76144,1075,4630
xCcnddJtsWM,People & Blogs,983961,39162,18722,5176
xCeFtZUIIxE,Howto & Style,1192350,78909,3641,2473
xCeWXxojt0I,Entertainment,219515,626,172,20
xCipbPKCkKo,News & Politics,353791,13123,1257,4998
xCkpA4_H1x4,Gaming,3310300,78601,2949,3718
xClngXkZDs4,Entertainment,118953,19229,246,509
xCnT1Ofddws,Howto & Style,748262,9213,896,649
xCoVbYOCU0M,People & Blogs,705623,47166,741,993
xCodSllmxn4,Sports,147405,15822,255,188
xCrxONw_rQQ,Comedy,2513554,240467,1054,23639
xCtHTXnTmjk,Entertainment,232465,20901,443,1214
xCy09KkfgDo,People & Blogs,1993212,15402,5230,1068
xCy9ltky148,Sports,308638,5017,374,848
xCzB64wdgFw,People & Blogs,296162,28365,2552,1286
xD-_H66Uq8k,Entertainment,1861463,13567,1332,743
xD57C6a18XQ,Autos & Vehicles,519080,19060,881,2256
xD6AU3BQFdw,Autos & Vehicles,136795,6641,42,377
xD7bA0xGdyY,Sports,293564,4809,63,295
xD7t8pjQ70I,Entertainment,269656,7017,111,653
xDGQ3QOa5s4,Education,128754,11467,275,748
xDHqohgf_dI,,197711,1645,380,434
xDL311HpIWM,Entertainment,1005762,19022,17395,4289
xDLT-7MS1kI,People & Blogs,257548,8007,240,242
xDMFG11RUlw,People & Blogs,322982,16769,158,1181
xDOzsazLT3Y,Sports,193580,5005,317,293
xDP7NbWqUrE,Entertainment,534920,39608,564,2940
xDU4w19h8QE,Entertainment,1514009,49658,1839,785
xDX-rFibnu8,Gaming,2986766,370016,1525,14065
xDYUUZIYZgA,Music,415229,9442,310,614
xDdUcp8M5lw,Autos & Vehicles,22997,2258,72,337
xDfF05f5aVY,News & Politics,151389,2529,231,167
xDhf77tboz0,Comedy,785258,57641,768,3246
xDkP6ZaA-NQ,Entertainment,998114,25825,1612,0
xDpDcqkonc4,Entertainment,642473,10109,943,681
xDsBRwgqM2s,Comedy,202090,2352,51,75
xDtKqCO6-So,Entertainment,577832,35584,181,3956
xDw2efqANXI,Entertainment,228341,23074,243,855
xDxEhH76WTg,Sports,701258,27073,1287,3155
xDzX5w3cu-Q,Comedy,1369230,122133,1927,6235
xE1aqZwqgGo,Film & Animation,683037,21737,665,2085
xE2f745DICI,Sports,168298,1487,174,537
xE4OtKd8X4M,People & Blogs,54209,3734,38,235
xE4twkdWWnk,Howto & Style,409147,10412,553,439
xE5V-p6IMY0,News & Politics,80416,3391,213,213
xE6cYV9UXM4,Film & Animation,194554,3611,71,494
xE82SFjezAc,Music,1204711,16567,1223,855
xED3Dr1oIzg,People & Blogs,244966,16361,194,624
xEO4KVi1wXM,Sports,684743,17283,323,995
xERghhscuwY,Autos & Vehicles,20307,2269,24,97
xESlVYMJZyM,People & Blogs,415812,15777,53,635
xEViRttk2vE,Music,42108,3817,32,338
xEZSBIAPsno,Entertainment,399811,4549,2219,2586
xEd1WsRKikw,Music,4303624,138591,2290,117
xEoENp0vdzw,Entertainment,829359,16384,584,2333
